"ID","x","y"
99,2.03468027245253,49.8187901540228
100,2.96830649953336,53.9244498943434
101,1.87791955564171,42.2945680040644
102,1.25605147331953,27.3860524365157
103,1.55266467109323,34.6243439099908
104,2.22840899694711,46.2910739219961
105,3.23339158575982,59.6157678938651
106,1.09327076841146,30.9619918265297
107,4.00996804051101,67.4071214933936
108,3.37561661098152,55.1547644035396
109,4.06757119018584,72.3394560964721
110,4.18969270214438,72.7914200902666
111,2.57369961123914,53.2677171374186
112,1.69610924646258,36.1838806497686
113,3.34584612492472,56.8384281005244
114,4.3286265078932,71.2368488615264
115,2.61657584831119,57.083617812993
116,3.02088150940835,62.9724948929342
117,4.06976068392396,75.8989296378195
118,2.27600419614464,58.3728739645726
119,4.76874725520611,84.8771774979817
120,2.80560447368771,52.6666589568498
121,3.35043259058148,56.2268230544558
122,2.48997738957405,53.4223640837939
123,3.68448100239038,72.3888710313345
124,2.57120318803936,47.3958084137843
125,2.66428674850613,50.9621819712751
126,3.0335407089442,63.5443772794947
127,4.67451839987189,73.1088347887048
128,1.1184505559504,37.2209912644681
129,2.99872834514827,59.0576509898295
130,2.80461735092103,45.856808950695
131,3.91259454004467,78.4952499683059
132,1.99941840022802,45.5021900404391
133,3.10231283120811,64.731731408512
134,1.31543105561286,41.6386642515374
135,3.4857323570177,67.6826884793144
136,1.96496570948511,40.8039831856844
137,2.97149878088385,54.146030067842
138,1.58402995672077,32.105379856888
139,4.56854489538819,67.5805585814673
140,3.93269154708833,68.9600169404421
141,2.53326151706278,50.2332455171296
142,2.51635513082147,56.7009232715019
143,3.34971412271261,68.1226990552734
144,4.64791723154485,76.7300344720333
145,3.83240671362728,69.3967831506386
146,2.96278992295265,67.4011795058343
147,4.15167713537812,63.9579507185611
148,4.55145126767457,73.792939037414
149,3.60189654119313,69.5311128191379
150,2.53257441520691,50.6273283948745
151,1.49813168309629,35.0685307028525
152,3.52669023536146,57.2149302780827
153,1.40355814341456,33.7644071897893
154,3.50818620156497,59.4949672243451
155,3.40943576022983,58.7855970195669
156,2.43695359956473,49.138411147532
157,3.66389105096459,64.4481149089903
158,1.0493993004784,28.6127571196236
159,3.76157354190946,67.1189001967745
160,3.14695628825575,66.742630028941
161,2.96367083955556,58.8833924652987
162,2.79953005164862,48.9555541399133
163,4.56288815569133,75.8496120859871
164,1.41812771279365,33.2994493496353
165,3.08688265923411,53.8294883340646
166,3.84305886551738,60.51878794603
167,2.32537333015352,40.6646368291193
168,2.42146686930209,57.2568361912665
169,3.30821552500129,68.4142185360325
170,2.54272536467761,43.5242212024598
171,1.40772459842265,40.6287673127407
172,2.87857664655894,56.9841116535252
173,4.21924467477947,79.804792825628
174,2.11879350431263,44.5367357957973
175,1.1237978246063,29.343125128248
176,2.17147134523839,52.5797547799565
177,3.33669576514512,58.5924521746277
178,1.1877017756924,37.3929075160829
179,1.29327730741352,33.1069524523194
180,1.2564362520352,39.5657069848394
181,3.56072513666004,62.179338418614
182,3.49825792852789,56.0941731149838
183,2.6041671866551,45.5768744540216
184,2.08611120656133,42.3183908413317
185,3.88259177934378,72.357704289512
186,2.92394105624408,54.031651695333
187,1.85071602463722,37.0084286255933
188,2.43422793596983,52.0004255668799
189,3.98189884331077,68.7295346968765
190,2.23897506669164,44.3000912706518
191,2.82296671159565,56.496329974619
192,1.35070015583187,44.3399525760017
193,4.19680179655552,75.2621827959125
194,3.7199796512723,69.2547037219509
195,1.40748195070773,47.2691897839903
196,2.43467483017594,50.8818857323761
197,3.07284383382648,56.3096602445554
198,4.96242884825915,84.7224824774582
199,4.44091662764549,76.936271543402
200,2.50150657258928,54.0888281209619
201,4.02643407974392,71.0884260152622
202,4.51316594332457,72.2854152530107
203,4.08846108894795,67.3388567458673
204,2.64231000468135,54.3744947983705
205,1.21928733307868,39.3896560137068
206,3.48974703717977,60.9111226223025
207,4.10493707936257,56.0753403864771
208,2.04460017941892,43.2125674566556
209,2.21626869309694,35.7384440230597
210,4.92089342791587,80.8763189677542
211,1.20961482729763,35.240922117367
212,2.72444448806345,46.9457259484449
213,2.21935137175024,43.2027352194954
214,2.81702101416886,59.3593963769315
215,1.73468029033393,45.1386011402739
216,2.40712171327323,48.3898859151815
217,1.88004706520587,42.8413811013104
218,2.09961382858455,47.6397366912747
219,1.19874527305365,42.3559646176265
220,4.7946596480906,85.7821779582906
221,3.3369875010103,57.985546277216
222,3.76350700948387,64.2798459643606
223,4.563776191324,75.4561269278191
224,2.27175212837756,51.9652304042668
225,4.16776348743588,68.2880772917194
226,4.83150506392121,71.8583468841212
227,2.13368492294103,47.0587191304435
228,2.94827916007489,52.4613485173871
229,2.99665810354054,54.5434749259336
230,4.24294787831604,63.7485166864705
231,2.47387422900647,47.7041360375961
232,1.8299627257511,34.2160758288631
233,3.18802350480109,71.0859821389176
234,2.02902646921575,33.4547149014479
235,1.52268974948674,35.2319699099825
236,4.63900195714086,73.7108120498872
237,4.6366473082453,74.9742412003624
238,4.48680595774204,75.3242479524967
239,3.7393242418766,65.2947562065909
240,1.19930314272642,35.752560153233
241,2.95302219316363,54.5022587809544
242,2.61320311296731,53.6207333707067
243,2.65797305479646,53.7048097409518
244,1.57689131330699,35.8538101664024
245,1.8001306084916,41.7237110026406
246,2.06996880751103,43.3015509544916
247,4.61195283289999,74.0830380572277
248,2.68200929556042,57.566347407857
249,2.89746988471597,50.2400866408428
250,4.78622192144394,74.0615124966734
251,2.24044339545071,49.182851998289
252,2.72567471954972,57.132000337261
253,1.70438108220696,40.555568127757
254,2.55567121692002,52.0196061791178
255,4.69196612946689,85.2855714622955
256,4.98919194750488,83.3176731636907
257,2.5000364985317,53.3320471331788
258,2.88510399870574,56.7548513898443
259,1.26873002760112,39.9615058303861
260,4.16572715248913,75.9832752664165
261,1.28819716069847,33.1271640217681
262,2.22355450130999,41.6582110204123
263,3.16311206761748,54.6682507387981
264,2.46284047141671,54.0007547009405
265,2.561419127509,55.8207453016103
266,4.7644181670621,76.0723797689426
267,1.00532976910472,27.2415154698798
268,1.13501300662756,34.3058944039145
269,1.45535088889301,34.3367652175475
270,1.6875069104135,44.2360368246267
271,2.44551199767739,40.876183974078
272,2.85716582555324,60.4567620273062
273,2.32045696582645,48.6848726695986
274,3.10707784630358,58.0984416631023
275,3.89977274648845,68.6082477235596
276,3.22120333276689,53.5860642804684
277,1.86534514185041,46.0022393543857
278,3.29410099517554,61.8387977006486
279,1.63542218413204,40.5233876855534
280,3.93758414406329,65.5890166050828
281,1.22372285742313,32.6420067580628
282,3.23026990517974,59.1093444877972
283,2.64972467813641,63.3274288887799
284,4.91614304389805,82.1496150502931
285,1.4155192617327,39.6886958381162
286,4.66973333619535,74.3370907002168
287,2.38744120020419,51.8484760804017
288,1.80415183119476,54.0126609519743
289,4.73900735192001,85.1416662870325
290,3.74190763663501,55.6241174625373
291,4.4524227231741,74.0426386927544
292,1.79160759504884,42.8978886415781
293,4.49006309919059,73.3713761541187
294,2.49675264954567,52.8479561994053
295,4.69759777002037,64.7163408607367
296,4.77677132561803,84.621451847928
297,3.81620334926993,70.7646206044555
298,2.46950459573418,55.6808207733543
299,1.35264932643622,28.1914627779538
300,4.0263293562457,70.1818788827562
301,1.27986631076783,36.6036027915685
302,4.38855861034244,75.6143720605716
303,2.92924091778696,52.5787845429195
304,2.3416580632329,52.395625339853
305,3.57294851634651,65.9267846949322
306,3.60494570061564,64.0937571040549
307,3.84288989845663,76.0315545868773
308,4.89636690821499,80.7796871212785
309,4.54321024566889,70.7918076847816
310,1.76481907442212,43.4551638782558
311,3.67389266565442,61.5846425326717
312,3.76019774749875,61.7913776935771
313,2.16555057186633,37.8966664006759
314,3.46808336302638,57.5138965385383
315,4.59297107253224,72.5444516600796
316,2.57321618683636,54.5743574631415
317,4.07593793608248,73.4745692282242
318,2.51708752289414,49.578979020875
319,1.6249791784212,36.0914518149953
320,3.69819459877908,61.8897162396765
321,2.30298152845353,50.6983512103275
322,3.65146420430392,62.0388584580488
323,3.88867616094649,68.6298540072493
324,3.81417536456138,70.689344895098
325,1.13904540147632,35.7369425776654
326,2.3319952422753,57.7752886071502
327,2.52482162695378,50.6058670478894
328,1.11295942310244,30.2341225715127
329,4.40591549593955,79.038176133782
330,2.01103147212416,52.743723754184
331,4.69990424159914,70.6616459581093
332,2.64830310456455,49.8101085814721
333,4.91174353193492,80.9056122628286
334,2.29528037365526,55.7952992768949
335,1.23154929839075,37.893436942424
336,1.06006683409214,34.4245018502116
337,3.34330757707357,62.6591527205847
338,3.92365390621126,70.0055144612311
339,4.606390863657,79.122645490358
340,3.63754950836301,66.6456037657728
341,2.90686470270157,52.7959999606491
342,3.78181638848037,55.5127392890989
343,1.14730312954634,30.065499417186
344,1.43419376946986,35.6354125152681
345,2.75608160439879,47.7061377138186
346,3.8224764727056,69.5571187392795
347,2.71130283176899,52.0250880146516
348,3.9409491494298,70.2596402694271
349,2.19244056846946,46.0135258049059
350,4.85218780767173,76.9147461140727
351,1.36119517590851,45.7097086810881
352,1.06919349636883,32.2833311783216
353,2.50296358019114,52.8304946508868
354,2.35383407212794,54.0774408709825
355,4.12178445979953,79.1883515994158
356,1.87377751152962,39.8216738100847
357,2.9230023920536,54.8073972342065
358,1.62795719597489,38.7431923463252
359,1.35249279905111,34.6801052831178
360,2.35683372151107,51.7198116996924
361,3.89603545796126,66.3376213853714
362,2.98750319890678,54.568217563958
363,4.91337375249714,89.0069328957474
364,1.94482151884586,47.0904212983924
365,4.33628555946052,76.4757599551569
366,3.25091309379786,61.3731903001485
367,3.85883154720068,71.6433957142334
368,4.49348502978683,69.0810309143519
369,1.20006540976465,34.403782878167
370,4.50628346670419,73.2991003929088
371,3.8729586340487,68.379457963175
372,3.39546954631805,63.7423439123226
373,1.56726712174714,40.1209331901998
374,4.80412707664073,76.6184581452499
375,2.87164094857872,62.0759141292631
376,4.95841026771814,70.0517577462213
377,4.19210982043296,68.2924173633359
378,3.89134570024908,69.9684090565056
379,2.70343896467239,47.0325955063036
380,3.82415288779885,59.4041718158476
381,4.81931871920824,69.2494808013436
382,4.78428114857525,74.9449762588227
383,4.18354899995029,68.8749037086615
384,1.63306376244873,37.2724947945078
385,2.63787253387272,49.5174335649691
386,1.35135823115706,39.423240910389
387,4.5522965202108,76.7046227043499
388,3.2992380708456,58.141290353095
389,2.3004175145179,53.8176325205451
390,1.81184224970639,37.4629858292751
391,2.29302608314902,48.6844000567874
392,1.49306103866547,42.3551439083574
393,2.52183484192938,42.2156349066411
394,2.18465508520603,49.924271260552
395,3.84677450452,69.9235739461188
396,3.26069357898086,59.9735995403058
397,3.83541236910969,63.6949512126328
398,2.51785741560161,50.7599534228537
399,4.51209997199476,69.842541884608
400,4.87426148261875,75.3587520762105
401,3.31235827691853,52.6229163389017
402,1.28136752080172,45.7066943115936
403,4.93228895962238,70.5039557447521
404,2.32728829886764,34.8965335733103
405,3.18491689674556,46.2463455673913
406,3.49030564073473,66.1106164875936
407,1.67736381478608,25.2676094739403
408,2.56737467460334,45.7644568122684
409,3.84678604640067,61.5842170743587
410,3.93202112335712,63.9569351705323
411,1.87562955450267,44.8858627074123
412,3.10050229262561,65.4388400481545
413,1.10313698276877,38.2856766499003
414,2.81984016206115,52.4895837023413
415,2.73256745282561,53.1954227786925
416,3.83448652271181,69.8633939611071
417,1.31285515241325,35.9497991747243
418,2.85592628642917,52.6897829097225
419,3.01046147570014,58.1723165007235
420,4.71468899399042,79.8493936793925
421,2.93402818404138,56.5740470048793
422,2.30336788948625,51.5956635174188
423,3.05726039875299,56.878528902574
424,4.7740926546976,73.4053106020247
